Customer ID,Customer Name,FirstOrder,LastOrder,OrderCount,TotalSales,AvgOrderValue,FirstOrderMonth,LastOrderMonth,DaysSinceLastOrder,RepeatCustomer,FirstOrderYearMonth,SortMonth
BD-11620,Brian DeCherney,"Tuesday, 30 June 2015","Monday, 22 October 2018",8,1538.11,192.26375,Jun 2015,Oct 2018,2608,Repeat Buyer,01/06/2015 12:00:00 AM,201506
CM-12160,Charles McCrossin,"Saturday, 21 October 2017","Tuesday, 4 December 2018",7,2533.314,361.902,Oct 2017,Dec 2018,2565,Repeat Buyer,01/10/2017 12:00:00 AM,201710
SN-20560,Skye Norling,"Saturday, 18 June 2016","Monday, 10 September 2018",15,1860.418,124.0278667,Jun 2016,Sep 2018,2650,Repeat Buyer,01/06/2016 12:00:00 AM,201606
EH-14005,Erica Hernandez,"Wednesday, 13 May 2015","Friday, 28 December 2018",11,1219.53,110.8663636,May 2015,Dec 2018,2541,Repeat Buyer,01/05/2015 12:00:00 AM,201505
FO-14305,Frank Olsen,"Tuesday, 9 June 2015","Thursday, 22 November 2018",15,2678.438,178.5625333,Jun 2015,Nov 2018,2577,Repeat Buyer,01/06/2015 12:00:00 AM,201506
MS-17710,Maurice Satty,"Tuesday, 24 March 2015","Sunday, 12 November 2017",15,1613.402,107.5601333,Mar 2015,Nov 2017,2952,Repeat Buyer,01/03/2015 12:00:00 AM,201503
CC-12100,Chad Cunningham,"Wednesday, 16 December 2015","Friday, 29 September 2017",12,1685.889,140.49075,Dec 2015,Sep 2017,2996,Repeat Buyer,01/12/2015 12:00:00 AM,201512
DW-13540,Don Weiss,"Monday, 27 February 2017","Sunday, 23 September 2018",9,344.08,38.23111111,Feb 2017,Sep 2018,2637,Repeat Buyer,01/02/2017 12:00:00 AM,201702
BT-11485,Brad Thomas,"Tuesday, 27 December 2016","Saturday, 11 March 2017",3,415.196,138.3986667,Dec 2016,Mar 2017,3198,Repeat Buyer,01/12/2016 12:00:00 AM,201612
PS-19045,Penelope Sewall,"Sunday, 20 December 2015","Tuesday, 8 May 2018",13,6843.634,526.4333846,Dec 2015,May 2018,2775,Repeat Buyer,01/12/2015 12:00:00 AM,201512
PV-18985,Paul Van Hugh,"Sunday, 12 July 2015","Tuesday, 2 October 2018",13,2876.046,221.2343077,Jul 2015,Oct 2018,2628,Repeat Buyer,01/07/2015 12:00:00 AM,201507
NM-18520,Neoma Murray,"Thursday, 8 September 2016","Monday, 30 April 2018",15,2161.979,144.1319333,Sep 2016,Apr 2018,2783,Repeat Buyer,01/09/2016 12:00:00 AM,201609
DL-13495,Dionis Lloyd,"Sunday, 25 December 2016","Monday, 15 October 2018",12,3539.322,294.9435,Dec 2016,Oct 2018,2615,Repeat Buyer,01/12/2016 12:00:00 AM,201612
CS-12355,Christine Sundaresam,"Saturday, 15 August 2015","Monday, 24 December 2018",22,3202.162,145.5528182,Aug 2015,Dec 2018,2545,Repeat Buyer,01/08/2015 12:00:00 AM,201508
FH-14275,Frank Hawley,"Monday, 6 April 2015","Friday, 23 November 2018",21,4256.272,202.679619,Apr 2015,Nov 2018,2576,Repeat Buyer,01/04/2015 12:00:00 AM,201504
NC-18340,Nat Carroll,"Monday, 30 March 2015","Sunday, 20 May 2018",17,2461.404,144.7884706,Mar 2015,May 2018,2763,Repeat Buyer,01/03/2015 12:00:00 AM,201503
AA-10315,Alex Avila,"Tuesday, 31 March 2015","Friday, 29 June 2018",11,5563.56,505.7781818,Mar 2015,Jun 2018,2723,Repeat Buyer,01/03/2015 12:00:00 AM,201503
LT-16765,Larry Tron,"Tuesday, 1 September 2015","Tuesday, 4 December 2018",3,329.876,109.9586667,Sep 2015,Dec 2018,2565,Repeat Buyer,01/09/2015 12:00:00 AM,201509
PM-18940,Paul MacIntyre,"Monday, 4 May 2015","Saturday, 9 December 2017",4,1405.402,351.3505,May 2015,Dec 2017,2925,Repeat Buyer,01/05/2015 12:00:00 AM,201505
AT-10435,Alyssa Tate,"Sunday, 27 December 2015","Sunday, 9 December 2018",8,1166.072,145.759,Dec 2015,Dec 2018,2560,Repeat Buyer,01/12/2015 12:00:00 AM,201512
HR-14830,Harold Ryan,"Tuesday, 24 November 2015","Tuesday, 24 July 2018",14,5248.787,374.9133571,Nov 2015,Jul 2018,2698,Repeat Buyer,01/11/2015 12:00:00 AM,201511
LH-16750,Larry Hughes,"Monday, 21 September 2015","Wednesday, 1 August 2018",3,287.426,95.80866667,Sep 2015,Aug 2018,2690,Repeat Buyer,01/09/2015 12:00:00 AM,201509
SW-20755,Steven Ward,"Monday, 2 November 2015","Friday, 14 July 2017",8,758.696,94.837,Nov 2015,Jul 2017,3073,Repeat Buyer,01/11/2015 12:00:00 AM,201511
SP-20620,Stefania Perrino,"Tuesday, 8 September 2015","Tuesday, 13 November 2018",24,5440.319,226.6799583,Sep 2015,Nov 2018,2586,Repeat Buyer,01/09/2015 12:00:00 AM,201509
BF-11170,Ben Ferrer,"Monday, 13 April 2015","Friday, 14 December 2018",27,5907.972,218.8137778,Apr 2015,Dec 2018,2555,Repeat Buyer,01/04/2015 12:00:00 AM,201504
KT-16480,Kean Thornton,"Tuesday, 10 March 2015","Friday, 21 September 2018",13,4642.0884,357.0837231,Mar 2015,Sep 2018,2639,Repeat Buyer,01/03/2015 12:00:00 AM,201503
BG-11695,Brooke Gillingham,"Monday, 11 May 2015","Saturday, 24 November 2018",8,1874.172,234.2715,May 2015,Nov 2018,2575,Repeat Buyer,01/05/2015 12:00:00 AM,201505
GM-14680,Greg Matthias,"Sunday, 10 May 2015","Tuesday, 31 July 2018",11,3163.628,287.6025455,May 2015,Jul 2018,2691,Repeat Buyer,01/05/2015 12:00:00 AM,201505
EJ-14155,Eva Jacobs,"Tuesday, 3 March 2015","Saturday, 3 November 2018",8,2656.691,332.086375,Mar 2015,Nov 2018,2596,Repeat Buyer,01/03/2015 12:00:00 AM,201503
NP-18700,Nora Preis,"Saturday, 5 September 2015","Tuesday, 14 August 2018",13,7903.1825,607.9371154,Sep 2015,Aug 2018,2677,Repeat Buyer,01/09/2015 12:00:00 AM,201509
MH-18115,Mick Hernandez,"Wednesday, 23 August 2017","Tuesday, 25 December 2018",22,5503.093,250.1405909,Aug 2017,Dec 2018,2544,Repeat Buyer,01/08/2017 12:00:00 AM,201708
JR-15700,Jocasta Rupert,"Tuesday, 23 October 2018","Tuesday, 23 October 2018",1,863.88,863.88,Oct 2018,Oct 2018,2607,One-time Buyer,01/10/2018 12:00:00 AM,201810
SM-20950,Suzanne McNair,"Tuesday, 29 September 2015","Wednesday, 5 December 2018",20,4464.862,223.2431,Sep 2015,Dec 2018,2564,Repeat Buyer,01/09/2015 12:00:00 AM,201509
CC-12220,Chris Cortes,"Wednesday, 9 September 2015","Monday, 10 December 2018",21,3670.258,174.7741905,Sep 2015,Dec 2018,2559,Repeat Buyer,01/09/2015 12:00:00 AM,201509
DC-12850,Dan Campbell,"Sunday, 5 July 2015","Friday, 23 November 2018",18,3336.168,185.3426667,Jul 2015,Nov 2018,2576,Repeat Buyer,01/07/2015 12:00:00 AM,201507
GM-14500,Gene McClure,"Sunday, 9 August 2015","Saturday, 15 September 2018",13,1255.682,96.59092308,Aug 2015,Sep 2018,2645,Repeat Buyer,01/08/2015 12:00:00 AM,201508
TB-21355,Todd Boyes,"Wednesday, 25 January 2017","Monday, 6 August 2018",13,834.328,64.17907692,Jan 2017,Aug 2018,2685,Repeat Buyer,01/01/2017 12:00:00 AM,201701
JH-16180,Justin Hirsh,"Wednesday, 25 May 2016","Tuesday, 21 November 2017",5,2256.394,451.2788,May 2016,Nov 2017,2943,Repeat Buyer,01/05/2016 12:00:00 AM,201605
EB-13975,Erica Bern,"Wednesday, 4 January 2017","Sunday, 30 December 2018",6,1643.255,273.8758333,Jan 2017,Dec 2018,2539,Repeat Buyer,01/01/2017 12:00:00 AM,201701
QJ-19255,Quincy Jones,"Tuesday, 17 March 2015","Wednesday, 5 December 2018",13,6108.338,469.8721538,Mar 2015,Dec 2018,2564,Repeat Buyer,01/03/2015 12:00:00 AM,201503
CS-12460,Chuck Sachs,"Tuesday, 3 July 2018","Monday, 3 December 2018",6,550.644,91.774,Jul 2018,Dec 2018,2566,Repeat Buyer,01/07/2018 12:00:00 AM,201807
HG-14965,Henry Goldwyn,"Sunday, 20 September 2015","Friday, 7 December 2018",17,3247.642,191.0377647,Sep 2015,Dec 2018,2562,Repeat Buyer,01/09/2015 12:00:00 AM,201509
LW-16825,Laurel Workman,"Saturday, 30 May 2015","Wednesday, 3 October 2018",15,2238.061,149.2040667,May 2015,Oct 2018,2627,Repeat Buyer,01/05/2015 12:00:00 AM,201505
MC-17575,Matt Collins,"Wednesday, 2 December 2015","Monday, 3 December 2018",11,1303.893,118.5357273,Dec 2015,Dec 2018,2566,Repeat Buyer,01/12/2015 12:00:00 AM,201512
LP-17095,Liz Preis,"Friday, 8 September 2017","Friday, 21 December 2018",13,3104.439,238.803,Sep 2017,Dec 2018,2548,Repeat Buyer,01/09/2017 12:00:00 AM,201709
EB-14170,Evan Bailliet,"Tuesday, 29 September 2015","Tuesday, 9 October 2018",7,1186.326,169.4751429,Sep 2015,Oct 2018,2621,Repeat Buyer,01/09/2015 12:00:00 AM,201509
GZ-14545,George Zrebassa,"Monday, 28 September 2015","Thursday, 26 July 2018",5,2454.622,490.9244,Sep 2015,Jul 2018,2696,Repeat Buyer,01/09/2015 12:00:00 AM,201509
CP-12085,Cathy Prescott,"Friday, 4 December 2015","Tuesday, 9 October 2018",14,5402.254,385.8752857,Dec 2015,Oct 2018,2621,Repeat Buyer,01/12/2015 12:00:00 AM,201512
FG-14260,Frank Gastineau,"Thursday, 21 May 2015","Monday, 26 November 2018",11,1383.144,125.7403636,May 2015,Nov 2018,2573,Repeat Buyer,01/05/2015 12:00:00 AM,201505
LD-17005,Lisa DeCherney,"Tuesday, 29 September 2015","Saturday, 11 November 2017",7,1961.934,280.2762857,Sep 2015,Nov 2017,2953,Repeat Buyer,01/09/2015 12:00:00 AM,201509
AB-10255,Alejandro Ballentine,"Wednesday, 22 July 2015","Tuesday, 17 July 2018",14,914.532,65.32371429,Jul 2015,Jul 2018,2705,Repeat Buyer,01/07/2015 12:00:00 AM,201507
JR-15670,Jim Radford,"Saturday, 24 December 2016","Tuesday, 16 May 2017",3,1156.658,385.5526667,Dec 2016,May 2017,3132,Repeat Buyer,01/12/2016 12:00:00 AM,201612
JF-15190,Jamie Frazer,"Sunday, 15 November 2015","Friday, 26 October 2018",18,2239.606,124.4225556,Nov 2015,Oct 2018,2604,Repeat Buyer,01/11/2015 12:00:00 AM,201511
CM-12115,Chad McGuire,"Tuesday, 29 March 2016","Saturday, 22 December 2018",7,1661.61,237.3728571,Mar 2016,Dec 2018,2547,Repeat Buyer,01/03/2016 12:00:00 AM,201603
BP-11290,Beth Paige,"Saturday, 3 October 2015","Tuesday, 18 December 2018",16,2475.157,154.6973125,Oct 2015,Dec 2018,2551,Repeat Buyer,01/10/2015 12:00:00 AM,201510
ND-18370,Natalie DeCherney,"Tuesday, 13 January 2015","Monday, 3 December 2018",18,4326.139,240.3410556,Jan 2015,Dec 2018,2566,Repeat Buyer,01/01/2015 12:00:00 AM,201501
LB-16735,Larry Blacks,"Tuesday, 25 July 2017","Monday, 12 November 2018",3,50.188,16.72933333,Jul 2017,Nov 2018,2587,Repeat Buyer,01/07/2017 12:00:00 AM,201707
KT-16465,Kean Takahito,"Tuesday, 8 September 2015","Monday, 4 December 2017",14,3057.1,218.3642857,Sep 2015,Dec 2017,2930,Repeat Buyer,01/09/2015 12:00:00 AM,201509
HM-14860,Harry Marie,"Tuesday, 21 July 2015","Friday, 28 December 2018",20,8236.7648,411.83824,Jul 2015,Dec 2018,2541,Repeat Buyer,01/07/2015 12:00:00 AM,201507
AB-10600,Ann Blume,"Wednesday, 18 November 2015","Saturday, 10 November 2018",8,1515.862,189.48275,Nov 2015,Nov 2018,2589,Repeat Buyer,01/11/2015 12:00:00 AM,201511
SZ-20035,Sam Zeldin,"Monday, 7 September 2015","Sunday, 25 November 2018",20,3625.329,181.26645,Sep 2015,Nov 2018,2574,Repeat Buyer,01/09/2015 12:00:00 AM,201509
MG-17890,Michael Granlund,"Tuesday, 29 December 2015","Saturday, 22 September 2018",13,776.384,59.72184615,Dec 2015,Sep 2018,2638,Repeat Buyer,01/12/2015 12:00:00 AM,201512
JK-16120,Julie Kriz,"Monday, 2 November 2015","Tuesday, 4 September 2018",17,2932.484,172.4990588,Nov 2015,Sep 2018,2656,Repeat Buyer,01/11/2015 12:00:00 AM,201511
PP-18955,Paul Prost,"Wednesday, 26 August 2015","Monday, 24 September 2018",34,7252.608,213.312,Aug 2015,Sep 2018,2636,Repeat Buyer,01/08/2015 12:00:00 AM,201508
YS-21880,Yana Sorensen,"Tuesday, 12 January 2016","Friday, 21 December 2018",12,6720.444,560.037,Jan 2016,Dec 2018,2548,Repeat Buyer,01/01/2016 12:00:00 AM,201601
KM-16375,Katherine Murray,"Monday, 20 July 2015","Sunday, 4 November 2018",20,5620.186,281.0093,Jul 2015,Nov 2018,2595,Repeat Buyer,01/07/2015 12:00:00 AM,201507
AB-10105,Adrian Barton,"Sunday, 20 December 2015","Monday, 19 November 2018",20,14473.571,723.67855,Dec 2015,Nov 2018,2580,Repeat Buyer,01/12/2015 12:00:00 AM,201512
BT-11305,Beth Thompson,"Saturday, 25 April 2015","Sunday, 28 January 2018",9,2567.656,285.2951111,Apr 2015,Jan 2018,2875,Repeat Buyer,01/04/2015 12:00:00 AM,201504
SV-20815,Stuart Van,"Wednesday, 4 May 2016","Monday, 15 October 2018",6,1271.09,211.8483333,May 2016,Oct 2018,2615,Repeat Buyer,01/05/2016 12:00:00 AM,201605
RW-19540,Rick Wilson,"Wednesday, 3 February 2016","Saturday, 1 September 2018",23,7397.401,321.6261304,Feb 2016,Sep 2018,2659,Repeat Buyer,01/02/2016 12:00:00 AM,201602
DK-12835,Damala Kotsonis,"Thursday, 26 March 2015","Sunday, 9 December 2018",27,3256.48,120.6103704,Mar 2015,Dec 2018,2560,Repeat Buyer,01/03/2015 12:00:00 AM,201503
ST-20530,Shui Tom,"Saturday, 14 February 2015","Monday, 27 August 2018",12,433.34,36.11166667,Feb 2015,Aug 2018,2664,Repeat Buyer,01/02/2015 12:00:00 AM,201502
MM-17920,Michael Moore,"Tuesday, 13 January 2015","Sunday, 23 December 2018",15,3640.256,242.6837333,Jan 2015,Dec 2018,2546,Repeat Buyer,01/01/2015 12:00:00 AM,201501
PW-19030,Pauline Webber,"Saturday, 16 May 2015","Wednesday, 14 November 2018",13,3454.916,265.7627692,May 2015,Nov 2018,2585,Repeat Buyer,01/05/2015 12:00:00 AM,201505
TS-21085,Thais Sissman,"Tuesday, 19 July 2016","Sunday, 7 January 2018",2,4.833,2.4165,Jul 2016,Jan 2018,2896,Repeat Buyer,01/07/2016 12:00:00 AM,201607
ME-17320,Maria Etezadi,"Tuesday, 6 January 2015","Sunday, 18 November 2018",22,10663.728,484.7149091,Jan 2015,Nov 2018,2581,Repeat Buyer,01/01/2015 12:00:00 AM,201501
NH-18610,Nicole Hansen,"Monday, 19 September 2016","Sunday, 24 June 2018",9,2518.666,279.8517778,Sep 2016,Jun 2018,2728,Repeat Buyer,01/09/2016 12:00:00 AM,201609
KD-16495,Keith Dawkins,"Monday, 28 September 2015","Sunday, 9 September 2018",28,8181.256,292.1877143,Sep 2015,Sep 2018,2651,Repeat Buyer,01/09/2015 12:00:00 AM,201509
KN-16390,Katherine Nockton,"Wednesday, 2 December 2015","Tuesday, 11 December 2018",15,2224.086,148.2724,Dec 2015,Dec 2018,2558,Repeat Buyer,01/12/2015 12:00:00 AM,201512
NP-18685,Nora Pelletier,"Saturday, 7 March 2015","Sunday, 19 November 2017",6,1164.73,194.1216667,Mar 2015,Nov 2017,2945,Repeat Buyer,01/03/2015 12:00:00 AM,201503
CS-12505,Cindy Stewart,"Thursday, 26 March 2015","Friday, 2 November 2018",9,5690.055,632.2283333,Mar 2015,Nov 2018,2597,Repeat Buyer,01/03/2015 12:00:00 AM,201503
MS-17770,Maxwell Schwartz,"Saturday, 4 July 2015","Friday, 31 August 2018",19,3144.678,165.5093684,Jul 2015,Aug 2018,2660,Repeat Buyer,01/07/2015 12:00:00 AM,201507
CM-12655,Corinna Mitchell,"Thursday, 3 November 2016","Monday, 3 December 2018",8,5890.508,736.3135,Nov 2016,Dec 2018,2566,Repeat Buyer,01/11/2016 12:00:00 AM,201611
Co-12640,Corey-Lock,"Saturday, 20 June 2015","Thursday, 29 June 2017",8,1300.076,162.5095,Jun 2015,Jun 2017,3088,Repeat Buyer,01/06/2015 12:00:00 AM,201506
TS-21370,Todd Sumrall,"Wednesday, 28 October 2015","Saturday, 24 November 2018",15,11891.751,792.7834,Oct 2015,Nov 2018,2575,Repeat Buyer,01/10/2015 12:00:00 AM,201510
JW-15220,Jane Waco,"Saturday, 30 April 2016","Sunday, 18 November 2018",14,7721.714,551.551,Apr 2016,Nov 2018,2581,Repeat Buyer,01/04/2016 12:00:00 AM,201604
JD-15790,John Dryer,"Saturday, 2 April 2016","Tuesday, 4 September 2018",7,2152.352,307.4788571,Apr 2016,Sep 2018,2656,Repeat Buyer,01/04/2016 12:00:00 AM,201604
PC-19000,Pauline Chand,"Wednesday, 8 April 2015","Monday, 1 August 2016",3,1061.488,353.8293333,Apr 2015,Aug 2016,3420,Repeat Buyer,01/04/2015 12:00:00 AM,201504
AR-10540,Andy Reiter,"Wednesday, 25 November 2015","Monday, 24 December 2018",9,6608.448,734.272,Nov 2015,Dec 2018,2545,Repeat Buyer,01/11/2015 12:00:00 AM,201511
AI-10855,Arianne Irving,"Tuesday, 28 April 2015","Monday, 17 December 2018",18,4375.786,243.0992222,Apr 2015,Dec 2018,2552,Repeat Buyer,01/04/2015 12:00:00 AM,201504
TB-21400,Tom Boeckenhauer,"Tuesday, 3 February 2015","Monday, 11 June 2018",16,9108.742,569.296375,Feb 2015,Jun 2018,2741,Repeat Buyer,01/02/2015 12:00:00 AM,201502
PL-18925,Paul Lucas,"Sunday, 1 November 2015","Saturday, 15 December 2018",8,239.481,29.935125,Nov 2015,Dec 2018,2554,Repeat Buyer,01/11/2015 12:00:00 AM,201511
MP-18175,Mike Pelletier,"Wednesday, 25 November 2015","Friday, 14 December 2018",18,4757.332,264.2962222,Nov 2015,Dec 2018,2555,Repeat Buyer,01/11/2015 12:00:00 AM,201511
JM-15655,Jim Mitchum,"Wednesday, 8 April 2015","Saturday, 22 December 2018",12,864.947,72.07891667,Apr 2015,Dec 2018,2547,Repeat Buyer,01/04/2015 12:00:00 AM,201504
CL-11890,Carl Ludwig,"Sunday, 26 July 2015","Saturday, 15 September 2018",7,1262.014,180.2877143,Jul 2015,Sep 2018,2645,Repeat Buyer,01/07/2015 12:00:00 AM,201507
DB-13270,Deborah Brumfield,"Wednesday, 4 February 2015","Wednesday, 7 November 2018",13,4655.897,358.1459231,Feb 2015,Nov 2018,2592,Repeat Buyer,01/02/2015 12:00:00 AM,201502
IG-15085,Ivan Gibson,"Sunday, 18 October 2015","Saturday, 20 October 2018",7,744.574,106.3677143,Oct 2015,Oct 2018,2610,Repeat Buyer,01/10/2015 12:00:00 AM,201510
BO-11425,Bobby Odegard,"Saturday, 10 September 2016","Tuesday, 16 October 2018",2,130.83,65.415,Sep 2016,Oct 2018,2614,Repeat Buyer,01/09/2016 12:00:00 AM,201609
AB-10150,Aimee Bixby,"Thursday, 5 March 2015","Monday, 19 November 2018",12,966.71,80.55916667,Mar 2015,Nov 2018,2580,Repeat Buyer,01/03/2015 12:00:00 AM,201503
JW-16075,Julia West,"Monday, 21 March 2016","Monday, 25 September 2017",7,1428.731,204.1044286,Mar 2016,Sep 2017,3000,Repeat Buyer,01/03/2016 12:00:00 AM,201603
EB-13750,Edward Becker,"Saturday, 12 March 2016","Sunday, 25 November 2018",20,3236.314,161.8157,Mar 2016,Nov 2018,2574,Repeat Buyer,01/03/2016 12:00:00 AM,201603
SG-20470,Sheri Gordon,"Sunday, 26 July 2015","Saturday, 30 June 2018",14,1884.798,134.6284286,Jul 2015,Jun 2018,2722,Repeat Buyer,01/07/2015 12:00:00 AM,201507
CM-12190,Charlotte Melton,"Sunday, 18 September 2016","Saturday, 22 December 2018",7,1475.144,210.7348571,Sep 2016,Dec 2018,2547,Repeat Buyer,01/09/2016 12:00:00 AM,201609
AW-10840,Anthony Witt,"Wednesday, 13 April 2016","Monday, 10 December 2018",8,649.376,81.172,Apr 2016,Dec 2018,2559,Repeat Buyer,01/04/2016 12:00:00 AM,201604
MC-18100,Mick Crebagga,"Thursday, 18 June 2015","Monday, 19 November 2018",19,2218.98,116.7884211,Jun 2015,Nov 2018,2580,Repeat Buyer,01/06/2015 12:00:00 AM,201506
TT-21460,Tonja Turnell,"Thursday, 8 December 2016","Tuesday, 18 December 2018",14,5364.808,383.2005714,Dec 2016,Dec 2018,2551,Repeat Buyer,01/12/2016 12:00:00 AM,201612
VG-21805,Vivek Grady,"Tuesday, 22 September 2015","Saturday, 26 August 2017",5,418.432,83.6864,Sep 2015,Aug 2017,3030,Repeat Buyer,01/09/2015 12:00:00 AM,201509
MY-18295,Muhammed Yedwab,"Tuesday, 28 April 2015","Saturday, 20 October 2018",19,3601.88,189.5726316,Apr 2015,Oct 2018,2610,Repeat Buyer,01/04/2015 12:00:00 AM,201504
RD-19480,Rick Duston,"Monday, 8 June 2015","Friday, 19 October 2018",15,4272.93,284.862,Jun 2015,Oct 2018,2611,Repeat Buyer,01/06/2015 12:00:00 AM,201506
DP-13390,Dennis Pardue,"Sunday, 5 July 2015","Saturday, 6 January 2018",14,5480.724,391.4802857,Jul 2015,Jan 2018,2897,Repeat Buyer,01/07/2015 12:00:00 AM,201507
ML-17395,Marina Lichtenstein,"Saturday, 14 February 2015","Monday, 22 October 2018",20,2722.843,136.14215,Feb 2015,Oct 2018,2608,Repeat Buyer,01/02/2015 12:00:00 AM,201502
JC-15385,Jenna Caffey,"Sunday, 8 July 2018","Sunday, 8 July 2018",4,1058.108,264.527,Jul 2018,Jul 2018,2714,Repeat Buyer,01/07/2018 12:00:00 AM,201807
JG-15160,James Galang,"Saturday, 30 May 2015","Saturday, 29 December 2018",18,6366.392,353.6884444,May 2015,Dec 2018,2540,Repeat Buyer,01/05/2015 12:00:00 AM,201505
MC-17275,Marc Crier,"Tuesday, 8 September 2015","Monday, 15 October 2018",13,2725.982,209.6909231,Sep 2015,Oct 2018,2615,Repeat Buyer,01/09/2015 12:00:00 AM,201509
NW-18400,Natalie Webber,"Sunday, 21 June 2015","Wednesday, 11 July 2018",22,7234.014,328.8188182,Jun 2015,Jul 2018,2711,Repeat Buyer,01/06/2015 12:00:00 AM,201506
TB-21280,Toby Braunhardt,"Sunday, 21 June 2015","Friday, 26 May 2017",11,2198.45,199.8590909,Jun 2015,May 2017,3122,Repeat Buyer,01/06/2015 12:00:00 AM,201506
BS-11380,Bill Stewart,"Sunday, 29 November 2015","Sunday, 2 December 2018",13,3887.834,299.0641538,Nov 2015,Dec 2018,2567,Repeat Buyer,01/11/2015 12:00:00 AM,201511
HH-15010,Hilary Holden,"Saturday, 29 August 2015","Friday, 19 October 2018",6,218.668,36.44466667,Aug 2015,Oct 2018,2611,Repeat Buyer,01/08/2015 12:00:00 AM,201508
CD-12280,Christina DeMoss,"Monday, 5 November 2018","Sunday, 18 November 2018",13,1205.584,92.73723077,Nov 2018,Nov 2018,2581,Repeat Buyer,01/11/2018 12:00:00 AM,201811
TH-21100,Thea Hendricks,"Sunday, 27 September 2015","Saturday, 20 January 2018",7,2422.824,346.1177143,Sep 2015,Jan 2018,2883,Repeat Buyer,01/09/2015 12:00:00 AM,201509
MM-18055,Michelle Moray,"Saturday, 11 April 2015","Tuesday, 30 October 2018",19,2749.881,144.7305789,Apr 2015,Oct 2018,2600,Repeat Buyer,01/04/2015 12:00:00 AM,201504
NS-18505,Neola Schneider,"Friday, 24 November 2017","Monday, 24 December 2018",15,2575.863,171.7242,Nov 2017,Dec 2018,2545,Repeat Buyer,01/11/2017 12:00:00 AM,201711
RB-19645,Robert Barroso,"Sunday, 23 August 2015","Wednesday, 22 March 2017",7,221.084,31.58342857,Aug 2015,Mar 2017,3187,Repeat Buyer,01/08/2015 12:00:00 AM,201508
SW-20455,Shaun Weien,"Wednesday, 22 June 2016","Saturday, 21 July 2018",8,2835.564,354.4455,Jun 2016,Jul 2018,2701,Repeat Buyer,01/06/2016 12:00:00 AM,201606
EB-13930,Eric Barreto,"Monday, 2 February 2015","Sunday, 22 July 2018",7,944.6,134.9428571,Feb 2015,Jul 2018,2700,Repeat Buyer,01/02/2015 12:00:00 AM,201502
PS-18760,Pamela Stobb,"Monday, 15 June 2015","Friday, 14 September 2018",21,2181.479,103.8799524,Jun 2015,Sep 2018,2646,Repeat Buyer,01/06/2015 12:00:00 AM,201506
HF-14995,Herbert Flentye,"Tuesday, 26 May 2015","Sunday, 9 December 2018",19,2533.164,133.3244211,May 2015,Dec 2018,2560,Repeat Buyer,01/05/2015 12:00:00 AM,201505
HZ-14950,Henia Zydlo,"Tuesday, 14 March 2017","Sunday, 25 November 2018",6,886.52,147.7533333,Mar 2017,Nov 2018,2574,Repeat Buyer,01/03/2017 12:00:00 AM,201703
CD-12790,Cynthia Delaney,"Monday, 2 February 2015","Sunday, 26 November 2017",15,1860.732,124.0488,Feb 2015,Nov 2017,2938,Repeat Buyer,01/02/2015 12:00:00 AM,201502
JK-15205,Jamie Kunitz,"Tuesday, 27 September 2016","Tuesday, 30 October 2018",12,4262.292,355.191,Sep 2016,Oct 2018,2600,Repeat Buyer,01/09/2016 12:00:00 AM,201609
FM-14215,Filia McAdams,"Wednesday, 11 March 2015","Sunday, 23 December 2018",15,2456.638,163.7758667,Mar 2015,Dec 2018,2546,Repeat Buyer,01/03/2015 12:00:00 AM,201503
ED-13885,Emily Ducich,"Sunday, 9 August 2015","Friday, 17 August 2018",14,3484.92,248.9228571,Aug 2015,Aug 2018,2674,Repeat Buyer,01/08/2015 12:00:00 AM,201508
DA-13450,Dianna Arnett,"Saturday, 25 April 2015","Friday, 12 January 2018",8,156.76,19.595,Apr 2015,Jan 2018,2891,Repeat Buyer,01/04/2015 12:00:00 AM,201504
RM-19375,Raymond Messe,"Monday, 11 May 2015","Friday, 19 January 2018",9,1453.474,161.4971111,May 2015,Jan 2018,2884,Repeat Buyer,01/05/2015 12:00:00 AM,201505
ML-17755,Max Ludwig,"Friday, 4 August 2017","Saturday, 1 December 2018",13,2071.914,159.378,Aug 2017,Dec 2018,2568,Repeat Buyer,01/08/2017 12:00:00 AM,201708
CC-12685,Craig Carroll,"Sunday, 22 March 2015","Sunday, 23 October 2016",12,2854.115,237.8429167,Mar 2015,Oct 2016,3337,Repeat Buyer,01/03/2015 12:00:00 AM,201503
JE-15610,Jim Epp,"Wednesday, 14 October 2015","Monday, 12 November 2018",20,7754.976,387.7488,Oct 2015,Nov 2018,2587,Repeat Buyer,01/10/2015 12:00:00 AM,201510
RP-19855,Roy Phan,"Monday, 15 February 2016","Sunday, 2 December 2018",14,2055.356,146.8111429,Feb 2016,Dec 2018,2567,Repeat Buyer,01/02/2016 12:00:00 AM,201602
TB-21175,Thomas Boland,"Tuesday, 8 December 2015","Friday, 2 November 2018",11,3589.296,326.2996364,Dec 2015,Nov 2018,2597,Repeat Buyer,01/12/2015 12:00:00 AM,201512
JF-15565,Jill Fjeld,"Sunday, 11 October 2015","Tuesday, 6 November 2018",16,4198.332,262.39575,Oct 2015,Nov 2018,2593,Repeat Buyer,01/10/2015 12:00:00 AM,201510
